RiskRank,Id,RiskScore,RiskScorePercent,Threshold,ReviewRequired,Decision,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
6150,10055,0.2922587047681105,29.22587047681105,0.07424190003697577,1,대출 보류(추가 심사),0.647214433,40,0,0.311926606,4250.0,10,1,0,0,3.0
6151,47138,0.29217407818025,29.217407818025,0.07424190003697577,1,대출 보류(추가 심사),0.868903441,34,2,0.572609209,2540.0,7,0,0,0,3.0
6152,74768,0.29215870858779075,29.215870858779073,0.07424190003697577,1,대출 보류(추가 심사),1.1247501,40,1,0.408102767,2023.0,8,0,1,0,1.0
6153,25551,0.29205744588938387,29.205744588938387,0.07424190003697577,1,대출 보류(추가 심사),1.131474104,59,1,523.0,,2,0,0,0,
6154,7893,0.29204774621047586,29.204774621047587,0.07424190003697577,1,대출 보류(추가 심사),0.796407186,57,1,0.151582454,1800.0,3,1,0,0,1.0
6155,48780,0.2919685867110174,29.19685867110174,0.07424190003697577,1,대출 보류(추가 심사),0.749079432,41,4,0.258118235,1200.0,7,0,0,1,0.0
6156,39938,0.2919598750882582,29.195987508825823,0.07424190003697577,1,대출 보류(추가 심사),0.502752366,39,0,3912.0,,7,1,2,0,1.0
6157,40920,0.2919591178821245,29.19591178821245,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,52,0,0.120208605,3834.0,2,1,0,0,0.0
6158,55097,0.2919408185840606,29.19408185840606,0.07424190003697577,1,대출 보류(추가 심사),0.643142015,45,1,0.35439715,10665.0,7,1,1,0,3.0
6159,13453,0.29192480361807854,29.192480361807853,0.07424190003697577,1,대출 보류(추가 심사),0.638774866,64,1,0.048336167,4116.0,4,1,0,0,0.0
6160,52607,0.29190697545673244,29.190697545673245,0.07424190003697577,1,대출 보류(추가 심사),1.025813553,48,0,0.732792282,13060.0,16,0,3,0,4.0
6161,68334,0.2919040513502247,29.190405135022466,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,47,0,0.0,6420.0,0,1,0,0,1.0
6162,76914,0.2918546447798262,29.18546447798262,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,49,2,0.211433496,3480.0,7,0,1,1,3.0
6163,41926,0.29182960965209376,29.182960965209375,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,43,0,0.491073554,4200.0,2,0,1,1,1.0
6164,27416,0.29176210500470423,29.17621050047042,0.07424190003697577,1,대출 보류(추가 심사),0.797620055,49,3,6562.0,,14,0,2,0,7.0
6165,19677,0.29175047888596467,29.175047888596467,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,24,98,0.0,0.0,0,98,0,98,0.0
6166,21351,0.29175047888596467,29.175047888596467,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,24,98,0.0,0.0,0,98,0,98,0.0
6167,15444,0.29174588372449445,29.174588372449445,0.07424190003697577,1,대출 보류(추가 심사),0.526233266,54,0,0.822441062,3350.0,10,1,1,0,0.0
6168,71391,0.29159687349044927,29.159687349044926,0.07424190003697577,1,대출 보류(추가 심사),0.72794785,50,1,0.573424069,5583.0,12,0,2,1,1.0
6169,26805,0.29159371319239075,29.159371319239074,0.07424190003697577,1,대출 보류(추가 심사),0.774937106,57,4,0.2478843,15833.0,24,0,2,3,2.0
6170,67938,0.2915841351868507,29.158413518685073,0.07424190003697577,1,대출 보류(추가 심사),0.923601701,39,1,0.529736587,13400.0,18,0,3,0,0.0
6171,55638,0.2915780925080327,29.15780925080327,0.07424190003697577,1,대출 보류(추가 심사),0.808443604,51,3,3588.0,,22,0,1,0,0.0
6172,97166,0.29151943060999913,29.151943060999912,0.07424190003697577,1,대출 보류(추가 심사),0.088175652,43,1,0.505603164,3033.0,6,0,1,2,0.0
6173,702,0.29143153169954467,29.143153169954466,0.07424190003697577,1,대출 보류(추가 심사),1.000618541,60,2,6218.0,,12,0,2,0,0.0
6174,13119,0.2914023060200051,29.14023060200051,0.07424190003697577,1,대출 보류(추가 심사),0.877905453,38,1,0.691525979,6100.0,25,0,1,0,1.0
6175,67652,0.29138297610356156,29.138297610356155,0.07424190003697577,1,대출 보류(추가 심사),0.828955424,28,0,0.225466982,3800.0,3,1,0,0,0.0
6176,76713,0.2913807335327646,29.13807335327646,0.07424190003697577,1,대출 보류(추가 심사),0.722029145,28,1,1.247600768,2083.0,9,0,2,0,0.0
6177,9995,0.2913366607914157,29.13366607914157,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,41,1,0.046306184,10300.0,3,0,0,1,2.0
6178,11012,0.2913323588983326,29.13323588983326,0.07424190003697577,1,대출 보류(추가 심사),0.87866394,25,4,1.128104575,764.0,5,0,0,1,0.0
6179,46800,0.2913056768376927,29.13056768376927,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,63,2,0.049069374,6500.0,4,0,0,1,0.0
6180,63041,0.2912744047173825,29.127440471738247,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,46,1,0.0,4849.0,2,1,0,0,4.0
6181,55855,0.291271347712684,29.1271347712684,0.07424190003697577,1,대출 보류(추가 심사),0.875051717,31,1,0.605164515,2400.0,8,0,0,1,0.0
6182,92032,0.29124075521574777,29.124075521574778,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,50,0,1307.0,,6,1,1,0,0.0
6183,78976,0.2912217839306525,29.12217839306525,0.07424190003697577,1,대출 보류(추가 심사),0.643961198,53,4,0.342541436,3800.0,11,0,1,0,0.0
6184,86799,0.2912203840646431,29.122038406464313,0.07424190003697577,1,대출 보류(추가 심사),1.144758735,42,1,0.011771995,1613.0,2,0,0,0,1.0
6185,27821,0.29117430743898837,29.117430743898836,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,23,1,0.272273106,1200.0,3,0,0,0,0.0
6186,9968,0.2911460880330299,29.11460880330299,0.07424190003697577,1,대출 보류(추가 심사),0.757724228,53,1,515.0,,3,0,0,1,0.0
6187,80332,0.29114022537954554,29.114022537954554,0.07424190003697577,1,대출 보류(추가 심사),0.857812943,31,0,1.131281242,3800.0,13,0,2,0,2.0
6188,53417,0.2911236879989628,29.11236879989628,0.07424190003697577,1,대출 보류(추가 심사),0.976755811,46,0,0.041833282,3250.0,6,0,0,4,0.0
6189,24218,0.29105754589842653,29.105754589842654,0.07424190003697577,1,대출 보류(추가 심사),0.323279453,27,1,0.727133563,2612.0,8,0,2,0,0.0
6190,51270,0.2910243214595164,29.10243214595164,0.07424190003697577,1,대출 보류(추가 심사),0.981287051,56,2,1.313905079,1200.0,7,0,0,0,3.0
6191,97863,0.2909944921563711,29.099449215637108,0.07424190003697577,1,대출 보류(추가 심사),0.871268172,42,2,3364.0,,13,0,1,0,0.0
6192,45703,0.29099117053019397,29.0991170530194,0.07424190003697577,1,대출 보류(추가 심사),0.699530139,49,0,0.957208558,5000.0,8,1,2,0,2.0
6193,60481,0.2909870310591991,29.09870310591991,0.07424190003697577,1,대출 보류(추가 심사),0.98075005,61,6,0.506312372,8316.0,7,0,2,0,0.0
6194,56260,0.2909806407931637,29.098064079316373,0.07424190003697577,1,대출 보류(추가 심사),0.502115383,41,0,6206.0,,24,0,5,0,0.0
6195,81293,0.2908675831319889,29.086758313198892,0.07424190003697577,1,대출 보류(추가 심사),0.203464604,62,2,1.956459672,1400.0,14,0,2,1,0.0
6196,7276,0.2908371339474891,29.083713394748912,0.07424190003697577,1,대출 보류(추가 심사),0.624307182,52,0,0.720566319,4025.0,11,1,1,0,0.0
6197,51566,0.29083239392136434,29.083239392136434,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,26,0,0.131181676,1920.0,2,0,0,1,0.0
6198,58152,0.2908223250864892,29.08223250864892,0.07424190003697577,1,대출 보류(추가 심사),1.116188381,58,1,0.492838351,3420.0,3,0,1,0,1.0
6199,19477,0.29081656084895935,29.081656084895936,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,32,1,0.0,4000.0,0,1,0,0,0.0
6200,59564,0.290758379950162,29.0758379950162,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,36,0,0.0,,0,1,0,0,0.0
6201,17202,0.29075252000180707,29.075252000180708,0.07424190003697577,1,대출 보류(추가 심사),0.532127558,41,0,92.0,,3,1,0,0,0.0
6202,34562,0.290733770293827,29.0733770293827,0.07424190003697577,1,대출 보류(추가 심사),0.30595573,49,1,0.060612308,9700.0,16,1,0,0,0.0
6203,50967,0.2907051561283837,29.07051561283837,0.07424190003697577,1,대출 보류(추가 심사),0.375146199,26,1,0.036647009,2373.0,3,1,0,0,1.0
6204,7479,0.2906853490013938,29.06853490013938,0.07424190003697577,1,대출 보류(추가 심사),0.932503358,56,0,0.897821477,10373.0,25,0,6,0,0.0
6205,39692,0.2906667769126943,29.066677691269433,0.07424190003697577,1,대출 보류(추가 심사),0.000943799,90,2,1.0,,3,1,0,0,0.0
6206,40272,0.2906577761188234,29.06577761188234,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,28,0,0.196901549,2000.0,1,0,0,1,0.0
6207,98638,0.29064595364335954,29.064595364335954,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,33,0,0.140241909,3058.0,2,1,0,0,0.0
6208,97657,0.2906415765132772,29.064157651327722,0.07424190003697577,1,대출 보류(추가 심사),0.861130495,61,1,0.083166733,2500.0,2,1,0,0,0.0
6209,85870,0.29064030762613374,29.064030762613374,0.07424190003697577,1,대출 보류(추가 심사),0.927169485,35,0,0.558294146,6166.0,7,0,2,1,0.0
6210,41401,0.2904263141880065,29.042631418800653,0.07424190003697577,1,대출 보류(추가 심사),0.0,28,0,428.0,,9,1,0,1,2.0
6211,1932,0.2904032793840514,29.04032793840514,0.07424190003697577,1,대출 보류(추가 심사),0.609732077,53,1,0.103814013,9333.0,4,1,0,0,0.0
6212,8170,0.2904023592394354,29.04023592394354,0.07424190003697577,1,대출 보류(추가 심사),0.903638545,30,1,0.202052092,3800.0,4,0,0,1,2.0
6213,45450,0.29039747200054755,29.039747200054755,0.07424190003697577,1,대출 보류(추가 심사),0.269793341,54,0,0.681366706,2516.0,6,2,0,0,1.0
6214,83111,0.2903341439995503,29.03341439995503,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,55,2,0.305938812,5000.0,1,0,1,1,0.0
6215,56947,0.29030706136782386,29.030706136782385,0.07424190003697577,1,대출 보류(추가 심사),0.858878623,25,3,0.227262954,4650.0,7,0,0,0,0.0
6216,90330,0.2902728197507884,29.02728197507884,0.07424190003697577,1,대출 보류(추가 심사),0.909630993,31,1,4536.0,,12,0,2,0,2.0
6217,80068,0.29022630115235737,29.022630115235735,0.07424190003697577,1,대출 보류(추가 심사),0.586219908,58,1,0.408700228,5700.0,14,1,2,0,0.0
6218,64616,0.2901860928763636,29.01860928763636,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,39,0,0.15184466,5149.0,1,1,0,0,1.0
6219,9281,0.2901577867153425,29.01577867153425,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,41,0,0.13497746,3770.0,1,0,0,1,0.0
6220,94943,0.29014535187273216,29.014535187273218,0.07424190003697577,1,대출 보류(추가 심사),0.838406991,33,1,0.379877663,4740.0,14,0,1,1,0.0
6221,74999,0.29013222401555216,29.01322240155522,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,34,3,0.179955011,4000.0,4,0,0,0,0.0
6222,95618,0.2901284831353021,29.01284831353021,0.07424190003697577,1,대출 보류(추가 심사),0.805807623,33,0,0.004798081,2500.0,2,1,0,0,0.0
6223,89955,0.29008197336666663,29.00819733666666,0.07424190003697577,1,대출 보류(추가 심사),0.90888749,48,0,0.423659718,13000.0,7,1,2,0,3.0
6224,88677,0.2900727347528339,29.00727347528339,0.07424190003697577,1,대출 보류(추가 심사),1.126455907,31,1,0.172206833,2165.0,2,0,0,0,2.0
6225,74900,0.29006577753369245,29.006577753369246,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,28,2,0.146987301,3700.0,2,0,0,1,0.0
6226,8157,0.29006517447178787,29.006517447178787,0.07424190003697577,1,대출 보류(추가 심사),0.983189459,29,3,0.283851337,4600.0,6,0,0,0,2.0
6227,6897,0.29005111105076303,29.005111105076303,0.07424190003697577,1,대출 보류(추가 심사),0.740273396,59,2,0.729771946,3200.0,6,0,2,1,1.0
6228,35529,0.28996452890510155,28.996452890510156,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,45,0,0.232833333,5999.0,3,1,0,0,2.0
6229,25008,0.28991434456709286,28.991434456709285,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,26,0,0.123363198,1450.0,1,1,0,0,0.0
6230,38285,0.2898982146301285,28.98982146301285,0.07424190003697577,1,대출 보류(추가 심사),0.837522296,53,2,0.4639235,3450.0,11,0,1,1,1.0
6231,45932,0.2898919698478445,28.98919698478445,0.07424190003697577,1,대출 보류(추가 심사),1.021936735,63,1,0.146516714,3200.0,3,0,0,0,1.0
6232,74843,0.2898674770424157,28.986747704241573,0.07424190003697577,1,대출 보류(추가 심사),0.836094609,83,1,0.182848256,4500.0,10,1,0,0,0.0
6233,27608,0.2898670356486975,28.98670356486975,0.07424190003697577,1,대출 보류(추가 심사),0.807591696,56,0,0.55375603,2901.0,5,1,0,0,0.0
6234,40959,0.28983249701358543,28.98324970135854,0.07424190003697577,1,대출 보류(추가 심사),0.437890521,69,3,1.243057098,4500.0,21,0,9,0,0.0
6235,69349,0.28982567519077346,28.982567519077346,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,41,3,0.45398255,3552.0,6,0,2,0,1.0
6236,32883,0.2898208929425463,28.98208929425463,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,33,0,0.002915452,2400.0,3,0,0,1,0.0
6237,36335,0.28978917883686006,28.978917883686005,0.07424190003697577,1,대출 보류(추가 심사),0.298317542,44,0,0.71717323,6678.0,8,1,2,1,3.0
6238,30434,0.2897586651153589,28.97586651153589,0.07424190003697577,1,대출 보류(추가 심사),0.71512161,51,2,2043.0,,11,0,0,1,0.0
6239,77083,0.2897383097511398,28.97383097511398,0.07424190003697577,1,대출 보류(추가 심사),0.935032484,55,0,1.177530017,1165.0,6,0,1,1,0.0
6240,4798,0.2897334468018308,28.97334468018308,0.07424190003697577,1,대출 보류(추가 심사),1.020652898,67,0,0.207050776,3800.0,6,1,1,0,0.0
6241,19626,0.2896999039938457,28.96999039938457,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,58,0,0.0,5916.0,0,0,0,1,1.0
6242,16907,0.28968947606665635,28.968947606665633,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,56,0,89.0,,0,1,0,0,0.0
6243,29148,0.28967236317984335,28.967236317984334,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,55,0,0.120570108,5191.0,1,1,0,0,0.0
6244,11418,0.28962862948562507,28.962862948562506,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,54,0,0.0,1900.0,1,0,0,1,1.0
6245,31318,0.2896041714395534,28.96041714395534,0.07424190003697577,1,대출 보류(추가 심사),0.850584425,29,2,0.362714236,2858.0,6,0,0,1,0.0
6246,6265,0.28958080019479965,28.958080019479965,0.07424190003697577,1,대출 보류(추가 심사),1.113078241,56,1,0.027305105,2526.0,3,0,0,0,0.0
6247,82552,0.2895631436963545,28.95631436963545,0.07424190003697577,1,대출 보류(추가 심사),0.742429052,40,2,4425.0,,14,0,2,0,0.0
6248,16575,0.28954034310561155,28.954034310561156,0.07424190003697577,1,대출 보류(추가 심사),0.364527404,84,0,861.0,,6,1,0,1,
6249,3131,0.28952015343486237,28.952015343486238,0.07424190003697577,1,대출 보류(추가 심사),1.039187228,55,2,386.0,,3,0,0,0,2.0
6250,55246,0.2894985552599065,28.949855525990646,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,53,2,0.123205485,4666.0,2,0,0,1,0.0
6251,33333,0.2894433544534189,28.94433544534189,0.07424190003697577,1,대출 보류(추가 심사),0.0,63,0,0.055927282,7920.0,6,1,1,1,0.0
6252,12207,0.2893255669059726,28.93255669059726,0.07424190003697577,1,대출 보류(추가 심사),0.877276076,37,3,0.047069682,6500.0,5,0,0,0,0.0
6253,54560,0.2892925700969752,28.92925700969752,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,34,0,0.374141162,1600.0,3,0,0,1,0.0
6254,31513,0.2892857852188916,28.928578521889158,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,58,1,0.673016349,6666.0,6,0,1,1,0.0
6255,7622,0.2892669406083654,28.92669406083654,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,46,1,0.163649529,4142.0,2,0,0,1,1.0
6256,89421,0.2892669406083654,28.92669406083654,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,42,1,0.15396151,4000.0,4,0,0,1,1.0
6257,101355,0.28925553454041186,28.925553454041186,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,35,0,0.495626093,4000.0,4,0,1,1,0.0
6258,18020,0.28922102732089283,28.922102732089282,0.07424190003697577,1,대출 보류(추가 심사),0.278181373,45,1,0.81318237,2472.0,9,0,1,2,0.0
6259,48403,0.28917663659747106,28.917663659747106,0.07424190003697577,1,대출 보류(추가 심사),0.669665167,55,1,4662.0,,14,0,1,1,0.0
6260,100169,0.2891662470870758,28.916624708707577,0.07424190003697577,1,대출 보류(추가 심사),0.052235633,48,0,0.552537257,5300.0,24,2,2,0,1.0
6261,51804,0.2891650244456364,28.91650244456364,0.07424190003697577,1,대출 보류(추가 심사),0.0,26,0,38.0,,3,1,0,0,0.0
6262,42980,0.2891187149904612,28.91187149904612,0.07424190003697577,1,대출 보류(추가 심사),0.654177476,33,2,4913.0,,24,0,1,0,0.0
6263,94243,0.28909379537869384,28.909379537869384,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,35,0,0.155711072,4000.0,1,0,0,1,0.0
6264,10226,0.2890879658865046,28.90879658865046,0.07424190003697577,1,대출 보류(추가 심사),0.342222104,38,2,0.682610125,6083.0,14,0,1,1,0.0
6265,42707,0.289074452635523,28.9074452635523,0.07424190003697577,1,대출 보류(추가 심사),0.509840956,49,0,1.02552356,4583.0,21,0,2,1,0.0
6266,83955,0.2890562341071257,28.905623410712572,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,27,1,0.256979482,2972.0,7,0,0,1,0.0
6267,99392,0.28905457247421307,28.905457247421307,0.07424190003697577,1,대출 보류(추가 심사),0.225611156,39,1,7499.0,,14,0,6,0,0.0
6268,11831,0.288979070648277,28.8979070648277,0.07424190003697577,1,대출 보류(추가 심사),1.009148252,58,2,1606.0,,8,0,0,0,0.0
6269,45265,0.2888543176539499,28.88543176539499,0.07424190003697577,1,대출 보류(추가 심사),1.024650233,23,1,0.016422706,2800.0,2,0,0,0,0.0
6270,91497,0.288852826070156,28.8852826070156,0.07424190003697577,1,대출 보류(추가 심사),0.019422773,47,0,0.286508525,5395.0,9,1,2,1,1.0
6271,79890,0.2888181039500316,28.88181039500316,0.07424190003697577,1,대출 보류(추가 심사),0.988911107,45,0,0.142164782,3713.0,4,1,0,0,0.0
6272,80440,0.28879929814551153,28.879929814551154,0.07424190003697577,1,대출 보류(추가 심사),0.053892216,29,0,0.224161074,2979.0,4,1,0,1,0.0
6273,81849,0.2887728964459175,28.87728964459175,0.07424190003697577,1,대출 보류(추가 심사),0.592337213,46,0,0.604986002,7500.0,15,1,2,0,2.0
6274,29686,0.2887721156955198,28.87721156955198,0.07424190003697577,1,대출 보류(추가 심사),0.947916256,47,0,0.784135096,9000.0,14,0,2,0,0.0
6275,20955,0.28871322572371455,28.871322572371454,0.07424190003697577,1,대출 보류(추가 심사),0.186556052,27,2,0.126574685,5000.0,5,0,0,1,1.0
6276,68052,0.2887093088898904,28.870930888989037,0.07424190003697577,1,대출 보류(추가 심사),0.922124807,44,3,2532.0,,9,0,2,0,0.0
6277,17417,0.2886984067403091,28.86984067403091,0.07424190003697577,1,대출 보류(추가 심사),0.934510915,46,2,1.99720112,2500.0,8,0,2,0,3.0
6278,21490,0.2886387383929555,28.86387383929555,0.07424190003697577,1,대출 보류(추가 심사),0.446319808,42,2,0.679386058,4690.0,9,0,2,1,3.0
6279,24642,0.28857439841346805,28.857439841346803,0.07424190003697577,1,대출 보류(추가 심사),0.864449383,62,0,0.589456143,6600.0,14,1,2,0,5.0
6280,101160,0.2885587572294843,28.855875722948433,0.07424190003697577,1,대출 보류(추가 심사),0.855072464,47,1,0.093104792,7700.0,3,1,0,0,4.0
6281,100043,0.2884892674276479,28.848926742764792,0.07424190003697577,1,대출 보류(추가 심사),0.820353294,48,0,0.429462572,4167.0,8,1,2,0,3.0
6282,63548,0.28848386116291724,28.848386116291724,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,26,0,0.089226213,2700.0,1,1,0,0,1.0
6283,58590,0.28848320917077835,28.848320917077835,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,64,1,2621.0,,2,1,2,0,3.0
6284,16521,0.2884818300831321,28.84818300831321,0.07424190003697577,1,대출 보류(추가 심사),0.984193487,55,0,0.20524836,3200.0,4,0,0,1,1.0
6285,50329,0.2884411836232873,28.84411836232873,0.07424190003697577,1,대출 보류(추가 심사),0.455917671,60,2,6568.0,,21,0,4,2,0.0
6286,33802,0.28842317422684094,28.842317422684093,0.07424190003697577,1,대출 보류(추가 심사),0.48598097,41,2,0.141143143,6000.0,9,0,0,2,2.0
6287,52704,0.2884163353502716,28.84163353502716,0.07424190003697577,1,대출 보류(추가 심사),0.63164302,46,1,0.643101277,11117.0,17,0,2,1,0.0
6288,58860,0.28838088643056825,28.838088643056825,0.07424190003697577,1,대출 보류(추가 심사),0.772237828,50,2,0.534759358,4300.0,17,0,1,0,2.0
6289,22628,0.28835298005338145,28.835298005338146,0.07424190003697577,1,대출 보류(추가 심사),1.361277445,31,1,0.24600128,3125.0,3,0,0,0,0.0
6290,6473,0.28834774468406504,28.834774468406504,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,35,1,0.012971175,9019.0,1,1,0,0,1.0
6291,83198,0.28833350852950684,28.833350852950684,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,27,3,0.166975194,2700.0,4,0,0,0,0.0
6292,5036,0.28832600654162044,28.832600654162043,0.07424190003697577,1,대출 보류(추가 심사),0.96522103,58,4,0.699692717,12040.0,13,0,1,0,2.0
6293,34211,0.2882984880177531,28.82984880177531,0.07424190003697577,1,대출 보류(추가 심사),0.913143736,45,0,0.637696335,2864.0,7,0,1,1,0.0
6294,82061,0.28829793531003,28.829793531003002,0.07424190003697577,1,대출 보류(추가 심사),0.769498556,31,1,0.181204023,6660.0,5,1,0,0,0.0
6295,62537,0.2882823346036852,28.82823346036852,0.07424190003697577,1,대출 보류(추가 심사),0.922670632,39,0,0.753705619,5801.0,14,0,2,0,2.0
6296,59673,0.28827077036237364,28.827077036237363,0.07424190003697577,1,대출 보류(추가 심사),0.975457025,38,0,0.33223403,8186.0,12,1,1,0,4.0
6297,61765,0.2882295926057303,28.82295926057303,0.07424190003697577,1,대출 보류(추가 심사),0.989392478,38,1,0.365598728,4400.0,4,0,0,1,0.0
6298,53237,0.2882214613372293,28.82214613372293,0.07424190003697577,1,대출 보류(추가 심사),0.978136249,45,0,0.336415676,2270.0,3,0,1,1,2.0
6299,67779,0.2882146973732102,28.82146973732102,0.07424190003697577,1,대출 보류(추가 심사),1.021395721,31,1,0.17703723,3840.0,2,0,0,0,2.0
6300,23393,0.2881665547776564,28.81665547776564,0.07424190003697577,1,대출 보류(추가 심사),0.986027944,27,0,0.003181095,4400.0,1,1,0,0,0.0
6301,80641,0.2881247288419271,28.812472884192708,0.07424190003697577,1,대출 보류(추가 심사),1.045584046,34,0,0.178217822,403.0,1,0,0,0,3.0
6302,42323,0.28812278564629795,28.812278564629796,0.07424190003697577,1,대출 보류(추가 심사),0.680075445,53,1,0.374151339,8100.0,11,1,1,0,3.0
6303,41488,0.28810342331969696,28.810342331969697,0.07424190003697577,1,대출 보류(추가 심사),0.730441518,27,3,0.256303442,4560.0,6,0,0,0,2.0
6304,45622,0.2880970264104975,28.80970264104975,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,28,0,0.155070755,1695.0,0,1,0,0,0.0
6305,97771,0.28808811612788515,28.808811612788514,0.07424190003697577,1,대출 보류(추가 심사),0.0,46,6,0.174550021,7166.0,10,1,0,0,2.0
6306,63871,0.2880316800311065,28.803168003110653,0.07424190003697577,1,대출 보류(추가 심사),0.843736609,37,1,0.279040404,3167.0,4,0,0,1,2.0
6307,35705,0.28802438393045393,28.802438393045392,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,42,0,0.167962675,4500.0,1,0,0,1,0.0
6308,34702,0.2879965958004299,28.79965958004299,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,47,0,0.154499494,4944.0,2,1,0,0,1.0
6309,19285,0.2878891244245088,28.788912442450883,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,54,0,0.012496876,4000.0,1,0,0,1,0.0
6310,93312,0.2878546791088185,28.785467910881852,0.07424190003697577,1,대출 보류(추가 심사),0.922848665,23,1,0.287477954,1700.0,7,0,0,0,0.0
6311,100746,0.2878405093781305,28.78405093781305,0.07424190003697577,1,대출 보류(추가 심사),0.648151732,54,4,4485.0,,15,0,3,0,3.0
6312,56613,0.2878086875211244,28.780868752112436,0.07424190003697577,1,대출 보류(추가 심사),0.796407186,41,0,0.003665445,3000.0,2,1,0,0,0.0
6313,64558,0.2877599482962233,28.77599482962233,0.07424190003697577,1,대출 보류(추가 심사),0.326814429,32,2,0.884845795,4506.0,9,0,1,1,1.0
6314,73364,0.28773441044189746,28.773441044189745,0.07424190003697577,1,대출 보류(추가 심사),0.149361466,30,1,0.031394275,2165.0,1,1,0,0,3.0
6315,64167,0.28773287755264354,28.773287755264356,0.07424190003697577,1,대출 보류(추가 심사),0.999204455,49,3,4369.0,,9,0,2,0,0.0
6316,70280,0.2876101406326501,28.761014063265012,0.07424190003697577,1,대출 보류(추가 심사),0.790003477,35,0,6632.0,,11,0,4,0,2.0
6317,101056,0.2874851723655357,28.74851723655357,0.07424190003697577,1,대출 보류(추가 심사),0.988433228,51,0,0.100604041,4800.0,3,1,0,0,0.0
6318,94564,0.2874507021077382,28.74507021077382,0.07424190003697577,1,대출 보류(추가 심사),0.671844314,48,4,0.439148786,5685.0,10,0,2,0,2.0
6319,55721,0.2874351675166714,28.74351675166714,0.07424190003697577,1,대출 보류(추가 심사),0.272530739,34,1,0.383014155,1200.0,6,1,0,0,0.0
6320,8917,0.28741311742020537,28.741311742020535,0.07424190003697577,1,대출 보류(추가 심사),1.01156243,55,2,0.398128784,9084.0,13,0,2,0,0.0
6321,56667,0.28740930205841114,28.740930205841114,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,26,0,0.114442779,2000.0,1,0,0,1,0.0
6322,47027,0.28735697297164,28.735697297164,0.07424190003697577,1,대출 보류(추가 심사),0.90473018,24,0,0.126282909,2240.0,4,0,0,1,0.0
6323,32899,0.287323477272184,28.7323477272184,0.07424190003697577,1,대출 보류(추가 심사),0.874527497,23,1,0.283355063,2300.0,9,0,0,0,0.0
6324,74544,0.28725960490002156,28.725960490002155,0.07424190003697577,1,대출 보류(추가 심사),0.895751517,29,0,0.147629797,2214.0,4,1,0,0,0.0
6325,66567,0.287208966187496,28.7208966187496,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,38,0,645.0,0.0,1,1,0,1,2.0
6326,20485,0.2871525527274148,28.71525527274148,0.07424190003697577,1,대출 보류(추가 심사),0.9999999,47,0,0.096410978,5683.0,1,0,0,1,2.0
